Date,Time,RA,DEC,T-mag,N-mag,delta,deldot,S-O-T,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,Sky_SNR
2025-May-05,08:00,07 01 05.93,+11 00 22.8,37.146,25.193,16.4414258534017,35.6884121,61.2376,3.1738,0.0846758,75.143027,64.753606,n.a.,n.a.
2025-May-05,12:00,07 01 07.27,+11 00 28.0,37.147,25.193,16.4448591324227,35.6489023,61.0855,3.1691,0.0849668,75.259721,64.648536,n.a.,n.a.
2025-May-05,16:00,07 01 08.61,+11 00 33.3,37.148,25.194,16.4482886003254,35.6092240,60.9334,3.1644,0.0852572,75.375512,64.543407,n.a.,n.a.
2025-May-05,20:00,07 01 09.96,+11 00 38.5,37.149,25.194,16.4517142409257,35.5693779,60.7813,3.1597,0.0855472,75.490413,64.438220,n.a.,n.a.
2025-May-06,00:00,07 01 11.31,+11 00 43.7,37.150,25.195,16.4551360381016,35.5293646,60.6294,3.1549,0.0858367,75.604435,64.332976,n.a.,n.a.
2025-May-06,04:00,07 01 12.66,+11 00 48.8,37.151,25.195,16.4585539757923,35.4891848,60.4774,3.1501,0.0861257,75.717588,64.227675,n.a.,n.a.
2025-May-06,08:00,07 01 14.03,+11 00 53.9,37.152,25.195,16.4619680379962,35.4488391,60.3255,3.1453,0.0864142,75.829884,64.122319,n.a.,n.a.
2025-May-06,12:00,07 01 15.39,+11 00 59.1,37.153,25.196,16.4653782087697,35.4083280,60.1737,3.1405,0.0867022,75.941333,64.016906,n.a.,n.a.
2025-May-06,16:00,07 01 16.77,+11 01 04.2,37.154,25.196,16.4687844722257,35.3676521,60.0219,3.1357,0.0869898,76.051946,63.911438,n.a.,n.a.
2025-May-06,20:00,07 01 18.14,+11 01 09.2,37.155,25.197,16.4721868125324,35.3268121,59.8701,3.1308,0.0872768,76.161733,63.805915,n.a.,n.a.
2025-May-07,00:00,07 01 19.53,+11 01 14.3,37.156,25.197,16.4755852139120,35.2858084,59.7184,3.1259,0.0875633,76.270705,63.700337,n.a.,n.a.
2025-May-07,04:00,07 01 20.91,+11 01 19.3,37.157,25.198,16.4789796606396,35.2446416,59.5667,3.1210,0.0878494,76.378872,63.594706,n.a.,n.a.
2025-May-07,08:00,07 01 22.31,+11 01 24.3,37.158,25.198,16.4823701370419,35.2033123,59.4151,3.1161,0.0881349,76.486243,63.489020,n.a.,n.a.
2025-May-07,12:00,07 01 23.71,+11 01 29.3,37.159,25.199,16.4857566274962,35.1618209,59.2635,3.1111,0.0884200,76.592828,63.383281,n.a.,n.a.
2025-May-07,16:00,07 01 25.11,+11 01 34.2,37.159,25.199,16.4891391164294,35.1201679,59.1120,3.1062,0.0887045,76.698638,63.277489,n.a.,n.a.
2025-May-07,20:00,07 01 26.52,+11 01 39.2,37.160,25.199,16.4925175883168,35.0783539,58.9605,3.1012,0.0889885,76.803681,63.171645,n.a.,n.a.
2025-May-08,00:00,07 01 27.93,+11 01 44.1,37.161,25.200,16.4958920276813,35.0363794,58.8091,3.0962,0.0892720,76.907968,63.065748,n.a.,n.a.
2025-May-08,04:00,07 01 29.35,+11 01 49.0,37.162,25.200,16.4992624190923,34.9942448,58.6577,3.0911,0.0895550,77.011506,62.959798,n.a.,n.a.
2025-May-08,08:00,07 01 30.78,+11 01 53.9,37.163,25.201,16.5026287471645,34.9519506,58.5064,3.0861,0.0898375,77.114306,62.853797,n.a.,n.a.
2025-May-08,12:00,07 01 32.20,+11 01 58.7,37.164,25.201,16.5059909965577,34.9094973,58.3551,3.0810,0.0901195,77.216376,62.747744,n.a.,n.a.
2025-May-08,16:00,07 01 33.64,+11 02 03.5,37.165,25.202,16.5093491519751,34.8668852,58.2038,3.0759,0.0904009,77.317726,62.641640,n.a.,n.a.
2025-May-08,20:00,07 01 35.08,+11 02 08.3,37.166,25.202,16.5127031981627,34.8241149,58.0526,3.0708,0.0906818,77.418363,62.535484,n.a.,n.a.
2025-May-09,00:00,07 01 36.52,+11 02 13.1,37.167,25.202,16.5160531199084,34.7811868,57.9015,3.0657,0.0909622,77.518297,62.429278,n.a.,n.a.
2025-May-09,04:00,07 01 37.97,+11 02 17.9,37.168,25.203,16.5193989020412,34.7381013,57.7504,3.0606,0.0912421,77.617536,62.323020,n.a.,n.a.
2025-May-09,08:00,07 01 39.43,+11 02 22.6,37.169,25.203,16.5227405294302,34.6948587,57.5993,3.0554,0.0915214,77.716089,62.216712,n.a.,n.a.
2025-May-09,12:00,07 01 40.89,+11 02 27.3,37.170,25.204,16.5260779869834,34.6514596,57.4483,3.0502,0.0918002,77.813963,62.110353,n.a.,n.a.
2025-May-09,16:00,07 01 42.35,+11 02 32.0,37.171,25.204,16.5294112596472,34.6079043,57.2973,3.0450,0.0920785,77.911167,62.003945,n.a.,n.a.
2025-May-09,20:00,07 01 43.82,+11 02 36.7,37.172,25.204,16.5327403324055,34.5641932,57.1464,3.0398,0.0923562,78.007708,61.897485,n.a.,n.a.
2025-May-10,00:00,07 01 45.29,+11 02 41.3,37.173,25.205,16.5360651902785,34.5203266,56.9955,3.0346,0.0926335,78.103596,61.790976,n.a.,n.a.
2025-May-10,04:00,07 01 46.77,+11 02 45.9,37.174,25.205,16.5393858183219,34.4763050,56.8447,3.0293,0.0929101,78.198837,61.684417,n.a.,n.a.
2025-May-10,08:00,07 01 48.26,+11 02 50.5,37.175,25.206,16.5427022016260,34.4321286,56.6939,3.0240,0.0931862,78.293439,61.577807,n.a.,n.a.
2025-May-10,12:00,07 01 49.75,+11 02 55.1,37.175,25.206,16.5460143253148,34.3877979,56.5432,3.0187,0.0934618,78.387410,61.471148,n.a.,n.a.
2025-May-10,16:00,07 01 51.24,+11 02 59.7,37.176,25.207,16.5493221745447,34.3433131,56.3925,3.0134,0.0937369,78.480757,61.364439,n.a.,n.a.
2025-May-10,20:00,07 01 52.74,+11 03 04.2,37.177,25.207,16.5526257345041,34.2986746,56.2419,3.0080,0.0940114,78.573488,61.257680,n.a.,n.a.
2025-May-11,00:00,07 01 54.24,+11 03 08.7,37.178,25.207,16.5559249904119,34.2538827,56.0913,3.0027,0.0942853,78.665610,61.150871,n.a.,n.a.
2025-May-11,04:00,07 01 55.75,+11 03 13.2,37.179,25.208,16.5592199275170,34.2089377,55.9407,2.9973,0.0945587,78.757130,61.044013,n.a.,n.a.
2025-May-11,08:00,07 01 57.26,+11 03 17.7,37.180,25.208,16.5625105310966,34.1638399,55.7902,2.9919,0.0948316,78.848055,60.937105,n.a.,n.a.
2025-May-11,12:00,07 01 58.78,+11 03 22.1,37.181,25.209,16.5657967864561,34.1185896,55.6398,2.9865,0.0951039,78.938392,60.830146,n.a.,n.a.
2025-May-11,16:00,07 02 00.31,+11 03 26.5,37.182,25.209,16.5690786789271,34.0731870,55.4894,2.9811,0.0953757,79.028149,60.723138,n.a.,n.a.
2025-May-11,20:00,07 02 01.83,+11 03 30.9,37.183,25.209,16.5723561938672,34.0276324,55.3390,2.9756,0.0956469,79.117331,60.616080,n.a.,n.a.
2025-May-12,00:00,07 02 03.37,+11 03 35.3,37.184,25.210,16.5756293166584,33.9819260,55.1887,2.9701,0.0959175,79.205946,60.508972,n.a.,n.a.
2025-May-12,04:00,07 02 04.90,+11 03 39.7,37.185,25.210,16.5788980327064,33.9360682,55.0384,2.9647,0.0961876,79.294000,60.401814,n.a.,n.a.
2025-May-12,08:00,07 02 06.45,+11 03 44.0,37.186,25.211,16.5821623274393,33.8900591,54.8882,2.9592,0.0964571,79.381500,60.294605,n.a.,n.a.
2025-May-12,12:00,07 02 07.99,+11 03 48.3,37.187,25.211,16.5854221863068,33.8438989,54.7380,2.9536,0.0967261,79.468452,60.187347,n.a.,n.a.
2025-May-12,16:00,07 02 09.55,+11 03 52.6,37.188,25.211,16.5886775947786,33.7975879,54.5879,2.9481,0.0969945,79.554863,60.080038,n.a.,n.a.
2025-May-12,20:00,07 02 11.10,+11 03 56.9,37.188,25.212,16.5919285383440,33.7511262,54.4378,2.9425,0.0972624,79.640738,59.972678,n.a.,n.a.
2025-May-13,00:00,07 02 12.66,+11 04 01.1,37.189,25.212,16.5951750025106,33.7045141,54.2878,2.9369,0.0975297,79.726085,59.865267,n.a.,n.a.
2025-May-13,04:00,07 02 14.23,+11 04 05.3,37.190,25.212,16.5984169728028,33.6577516,54.1378,2.9313,0.0977964,79.810908,59.757806,n.a.,n.a.
2025-May-13,08:00,07 02 15.80,+11 04 09.5,37.191,25.213,16.6016544347613,33.6108390,53.9878,2.9257,0.0980626,79.895215,59.650294,n.a.,n.a.
2025-May-13,12:00,07 02 17.38,+11 04 13.7,37.192,25.213,16.6048873739417,33.5637765,53.8379,2.9201,0.0983282,79.979011,59.542730,n.a.,n.a.
2025-May-13,16:00,07 02 18.96,+11 04 17.9,37.193,25.214,16.6081157759135,33.5165640,53.6881,2.9144,0.0985932,80.062302,59.435115,n.a.,n.a.
2025-May-13,20:00,07 02 20.54,+11 04 22.0,37.194,25.214,16.6113396262591,33.4692019,53.5383,2.9088,0.0988577,80.145094,59.327449,n.a.,n.a.
2025-May-14,00:00,07 02 22.13,+11 04 26.1,37.195,25.214,16.6145589105726,33.4216901,53.3885,2.9031,0.0991216,80.227393,59.219730,n.a.,n.a.
2025-May-14,04:00,07 02 23.72,+11 04 30.2,37.196,25.215,16.6177736144589,33.3740289,53.2388,2.8974,0.0993849,80.309203,59.111960,n.a.,n.a.
2025-May-14,08:00,07 02 25.32,+11 04 34.2,37.197,25.215,16.6209837235325,33.3262182,53.0892,2.8916,0.0996476,80.390531,59.004137,n.a.,n.a.
2025-May-14,12:00,07 02 26.93,+11 04 38.3,37.198,25.216,16.6241892234163,33.2782582,52.9395,2.8859,0.0999098,80.471383,58.896262,n.a.,n.a.
2025-May-14,16:00,07 02 28.53,+11 04 42.3,37.199,25.216,16.6273900997411,33.2301490,52.7900,2.8801,0.1001714,80.551763,58.788334,n.a.,n.a.
2025-May-14,20:00,07 02 30.15,+11 04 46.3,37.199,25.216,16.6305863381439,33.1818905,52.6405,2.8743,0.1004324,80.631677,58.680354,n.a.,n.a.
2025-May-15,00:00,07 02 31.76,+11 04 50.2,37.200,25.217,16.6337779242673,33.1334830,52.4910,2.8686,0.1006929,80.711131,58.572320,n.a.,n.a.
2025-May-15,04:00,07 02 33.39,+11 04 54.2,37.201,25.217,16.6369648437584,33.0849263,52.3415,2.8627,0.1009527,80.790129,58.464232,n.a.,n.a.
2025-May-15,08:00,07 02 35.01,+11 04 58.1,37.202,25.217,16.6401470822676,33.0362206,52.1922,2.8569,0.1012120,80.868677,58.356091,n.a.,n.a.
2025-May-15,12:00,07 02 36.64,+11 05 02.0,37.203,25.218,16.6433246254476,32.9873658,52.0428,2.8511,0.1014707,80.946779,58.247896,n.a.,n.a.
2025-May-15,16:00,07 02 38.28,+11 05 05.9,37.204,25.218,16.6464974589529,32.9383620,51.8935,2.8452,0.1017289,81.024441,58.139647,n.a.,n.a.
2025-May-15,20:00,07 02 39.92,+11 05 09.7,37.205,25.219,16.6496655684380,32.8892092,51.7443,2.8393,0.1019864,81.101668,58.031343,n.a.,n.a.
2025-May-16,00:00,07 02 41.56,+11 05 13.6,37.206,25.219,16.6528289395570,32.8399073,51.5951,2.8334,0.1022433,81.178465,57.922984,n.a.,n.a.
2025-May-16,04:00,07 02 43.21,+11 05 17.4,37.207,25.219,16.6559875579623,32.7904563,51.4460,2.8275,0.1024997,81.254836,57.814570,n.a.,n.a.
2025-May-16,08:00,07 02 44.86,+11 05 21.2,37.208,25.220,16.6591414093039,32.7408563,51.2969,2.8216,0.1027555,81.330786,57.706101,n.a.,n.a.
2025-May-16,12:00,07 02 46.52,+11 05 24.9,37.209,25.220,16.6622904792281,32.6911071,51.1478,2.8156,0.1030107,81.406320,57.597575,n.a.,n.a.
2025-May-16,16:00,07 02 48.18,+11 05 28.7,37.210,25.220,16.6654347533768,32.6412087,50.9988,2.8096,0.1032653,81.481442,57.488994,n.a.,n.a.
2025-May-16,20:00,07 02 49.85,+11 05 32.4,37.210,25.221,16.6685742173862,32.5911610,50.8499,2.8036,0.1035193,81.556158,57.380357,n.a.,n.a.
2025-May-17,00:00,07 02 51.52,+11 05 36.1,37.211,25.221,16.6717088568864,32.5409640,50.7009,2.7976,0.1037727,81.630471,57.271663,n.a.,n.a.
2025-May-17,04:00,07 02 53.20,+11 05 39.8,37.212,25.222,16.6748386574996,32.4906176,50.5521,2.7916,0.1040255,81.704386,57.162911,n.a.,n.a.
2025-May-17,08:00,07 02 54.88,+11 05 43.4,37.213,25.222,16.6779636048400,32.4401217,50.4033,2.7856,0.1042777,81.777908,57.054103,n.a.,n.a.
2025-May-17,12:00,07 02 56.56,+11 05 47.0,37.214,25.222,16.6810836845122,32.3894762,50.2545,2.7795,0.1045293,81.851040,56.945237,n.a.,n.a.
2025-May-17,16:00,07 02 58.25,+11 05 50.6,37.215,25.223,16.6841988821107,32.3386810,50.1058,2.7735,0.1047803,81.923787,56.836313,n.a.,n.a.
2025-May-17,20:00,07 02 59.94,+11 05 54.2,37.216,25.223,16.6873091832187,32.2877360,49.9571,2.7674,0.1050307,81.996154,56.727331,n.a.,n.a.
2025-May-18,00:00,07 03 01.64,+11 05 57.8,37.217,25.223,16.6904145734069,32.2366409,49.8085,2.7613,0.1052805,82.068144,56.618291,n.a.,n.a.
2025-May-18,04:00,07 03 03.34,+11 06 01.3,37.218,25.224,16.6935150382333,32.1853958,49.6599,2.7551,0.1055297,82.139762,56.509191,n.a.,n.a.
2025-May-18,08:00,07 03 05.05,+11 06 04.8,37.219,25.224,16.6966105632414,32.1340004,49.5114,2.7490,0.1057783,82.211011,56.400033,n.a.,n.a.
2025-May-18,12:00,07 03 06.76,+11 06 08.3,37.219,25.224,16.6997011339601,32.0824545,49.3629,2.7429,0.1060263,82.281896,56.290815,n.a.,n.a.
2025-May-18,16:00,07 03 08.47,+11 06 11.8,37.220,25.225,16.7027867359021,32.0307581,49.2145,2.7367,0.1062736,82.352421,56.181537,n.a.,n.a.
2025-May-18,20:00,07 03 10.19,+11 06 15.2,37.221,25.225,16.7058673545634,31.9789109,49.0661,2.7305,0.1065203,82.422589,56.072199,n.a.,n.a.
2025-May-19,00:00,07 03 11.91,+11 06 18.7,37.222,25.225,16.7089429754223,31.9269127,48.9177,2.7243,0.1067665,82.492404,55.962801,n.a.,n.a.
2025-May-19,04:00,07 03 13.64,+11 06 22.1,37.223,25.226,16.7120135839386,31.8747634,48.7695,2.7181,0.1070120,82.561870,55.853343,n.a.,n.a.
2025-May-19,08:00,07 03 15.37,+11 06 25.4,37.224,25.226,16.7150791655528,31.8224627,48.6212,2.7119,0.1072569,82.630992,55.743823,n.a.,n.a.
2025-May-19,12:00,07 03 17.11,+11 06 28.8,37.225,25.226,16.7181397056852,31.7700104,48.4730,2.7056,0.1075011,82.699772,55.634243,n.a.,n.a.
2025-May-19,16:00,07 03 18.85,+11 06 32.1,37.226,25.227,16.7211951897352,31.7174064,48.3249,2.6993,0.1077447,82.768214,55.524601,n.a.,n.a.
2025-May-19,20:00,07 03 20.59,+11 06 35.4,37.227,25.227,16.7242456030808,31.6646503,48.1768,2.6931,0.1079877,82.836322,55.414897,n.a.,n.a.
2025-May-20,00:00,07 03 22.34,+11 06 38.7,37.228,25.227,16.7272909310779,31.6117419,48.0288,2.6868,0.1082301,82.904099,55.305132,n.a.,n.a.
2025-May-20,04:00,07 03 24.09,+11 06 42.0,37.228,25.228,16.7303311590595,31.5586811,47.8808,2.6804,0.1084718,82.971549,55.195304,n.a.,n.a.
2025-May-20,08:00,07 03 25.85,+11 06 45.2,37.229,25.228,16.7333662723355,31.5054675,47.7328,2.6741,0.1087129,83.038676,55.085415,n.a.,n.a.
2025-May-20,12:00,07 03 27.61,+11 06 48.4,37.230,25.228,16.7363962561924,31.4521010,47.5849,2.6678,0.1089533,83.105482,54.975462,n.a.,n.a.
2025-May-20,16:00,07 03 29.38,+11 06 51.6,37.231,25.229,16.7394210958926,31.3985812,47.4371,2.6614,0.1091931,83.171971,54.865448,n.a.,n.a.
2025-May-20,20:00,07 03 31.14,+11 06 54.8,37.232,25.229,16.7424407766749,31.3449079,47.2893,2.6550,0.1094323,83.238146,54.755371,n.a.,n.a.
2025-May-21,00:00,07 03 32.92,+11 06 57.9,37.233,25.229,16.7454552837539,31.2910809,47.1415,2.6487,0.1096708,83.304011,54.645231,n.a.,n.a.
2025-May-21,04:00,07 03 34.70,+11 07 01.0,37.234,25.230,16.7484646023204,31.2370999,46.9938,2.6422,0.1099086,83.369568,54.535028,n.a.,n.a.
2025-May-21,08:00,07 03 36.48,+11 07 04.1,37.235,25.230,16.7514687175415,31.1829647,46.8462,2.6358,0.1101458,83.434820,54.424762,n.a.,n.a.
2025-May-21,12:00,07 03 38.26,+11 07 07.2,37.236,25.230,16.7544676145617,31.1286750,46.6986,2.6294,0.1103823,83.499772,54.314434,n.a.,n.a.
2025-May-21,16:00,07 03 40.05,+11 07 10.2,37.236,25.231,16.7574612785026,31.0742307,46.5511,2.6229,0.1106181,83.564425,54.204043,n.a.,n.a.
2025-May-21,20:00,07 03 41.85,+11 07 13.3,37.237,25.231,16.7604496944646,31.0196315,46.4036,2.6165,0.1108533,83.628783,54.093589,n.a.,n.a.
2025-May-22,00:00,07 03 43.64,+11 07 16.3,37.238,25.231,16.7634328475276,30.9648771,46.2561,2.6100,0.1110877,83.692848,53.983073,n.a.,n.a.
2025-May-22,04:00,07 03 45.45,+11 07 19.3,37.239,25.232,16.7664107227527,30.9099675,46.1087,2.6035,0.1113215,83.756623,53.872494,n.a.,n.a.
2025-May-22,08:00,07 03 47.25,+11 07 22.2,37.240,25.232,16.7693833051833,30.8549023,45.9614,2.5970,0.1115547,83.820112,53.761854,n.a.,n.a.
2025-May-22,12:00,07 03 49.06,+11 07 25.2,37.241,25.232,16.7723505798477,30.7996816,45.8141,2.5905,0.1117871,83.883316,53.651151,n.a.,n.a.
2025-May-22,16:00,07 03 50.88,+11 07 28.1,37.242,25.233,16.7753125317605,30.7443051,45.6669,2.5839,0.1120188,83.946238,53.540387,n.a.,n.a.
2025-May-22,20:00,07 03 52.69,+11 07 30.9,37.243,25.233,16.7782691459259,30.6887728,45.5197,2.5774,0.1122498,84.008881,53.429563,n.a.,n.a.
2025-May-23,00:00,07 03 54.51,+11 07 33.8,37.243,25.233,16.7812204073398,30.6330846,45.3726,2.5708,0.1124801,84.071248,53.318677,n.a.,n.a.
2025-May-23,04:00,07 03 56.34,+11 07 36.7,37.244,25.234,16.7841663009936,30.5772404,45.2255,2.5642,0.1127097,84.133340,53.207731,n.a.,n.a.
2025-May-23,08:00,07 03 58.17,+11 07 39.5,37.245,25.234,16.7871068118771,30.5212403,45.0785,2.5576,0.1129386,84.195160,53.096726,n.a.,n.a.
2025-May-23,12:00,07 04 00.00,+11 07 42.3,37.246,25.234,16.7900419249825,30.4650843,44.9315,2.5510,0.1131667,84.256710,52.985662,n.a.,n.a.
2025-May-23,16:00,07 04 01.84,+11 07 45.0,37.247,25.235,16.7929716253084,30.4087725,44.7846,2.5444,0.1133941,84.317993,52.874540,n.a.,n.a.
2025-May-23,20:00,07 04 03.68,+11 07 47.8,37.248,25.235,16.7958958978645,30.3523051,44.6377,2.5377,0.1136208,84.379010,52.763360,n.a.,n.a.
2025-May-24,00:00,07 04 05.53,+11 07 50.5,37.249,25.235,16.7988147276761,30.2956821,44.4909,2.5311,0.1138467,84.439764,52.652124,n.a.,n.a.
2025-May-24,04:00,07 04 07.38,+11 07 53.2,37.250,25.236,16.8017280997891,30.2389040,44.3441,2.5244,0.1140719,84.500257,52.540833,n.a.,n.a.
2025-May-24,08:00,07 04 09.23,+11 07 55.9,37.250,25.236,16.8046359992755,30.1819709,44.1974,2.5177,0.1142963,84.560490,52.429486,n.a.,n.a.
2025-May-24,12:00,07 04 11.09,+11 07 58.5,37.251,25.236,16.8075384112389,30.1248832,44.0508,2.5110,0.1145199,84.620466,52.318086,n.a.,n.a.
2025-May-24,16:00,07 04 12.95,+11 08 01.2,37.252,25.237,16.8104353208203,30.0676414,43.9042,2.5043,0.1147428,84.680186,52.206634,n.a.,n.a.
2025-May-24,20:00,07 04 14.81,+11 08 03.8,37.253,25.237,16.8133267132041,30.0102458,43.7576,2.4976,0.1149649,84.739652,52.095130,n.a.,n.a.
2025-May-25,00:00,07 04 16.68,+11 08 06.4,37.254,25.237,16.8162125736243,29.9526972,43.6112,2.4908,0.1151862,84.798866,51.983576,n.a.,n.a.
2025-May-25,04:00,07 04 18.55,+11 08 08.9,37.255,25.237,16.8190928873707,29.8949961,43.4647,2.4841,0.1154067,84.857829,51.871973,n.a.,n.a.
2025-May-25,08:00,07 04 20.43,+11 08 11.5,37.256,25.238,16.8219676397958,29.8371431,43.3184,2.4773,0.1156264,84.916543,51.760322,n.a.,n.a.
2025-May-25,12:00,07 04 22.31,+11 08 14.0,37.257,25.238,16.8248368163206,29.7791390,43.1721,2.4705,0.1158453,84.975009,51.648625,n.a.,n.a.
2025-May-25,16:00,07 04 24.19,+11 08 16.5,37.257,25.238,16.8277004024413,29.7209847,43.0258,2.4637,0.1160634,85.033229,51.536883,n.a.,n.a.
2025-May-25,20:00,07 04 26.08,+11 08 18.9,37.258,25.239,16.8305583837361,29.6626810,42.8796,2.4569,0.1162807,85.091205,51.425098,n.a.,n.a.
2025-May-26,00:00,07 04 27.97,+11 08 21.4,37.259,25.239,16.8334107458708,29.6042288,42.7335,2.4501,0.1164971,85.148937,51.313270,n.a.,n.a.
2025-May-26,04:00,07 04 29.86,+11 08 23.8,37.260,25.239,16.8362574746054,29.5456293,42.5874,2.4433,0.1167127,85.206428,51.201402,n.a.,n.a.
2025-May-26,08:00,07 04 31.76,+11 08 26.2,37.261,25.240,16.8390985558002,29.4868833,42.4413,2.4364,0.1169275,85.263677,51.089495,n.a.,n.a.
2025-May-26,12:00,07 04 33.66,+11 08 28.6,37.262,25.240,16.8419339754210,29.4279921,42.2954,2.4296,0.1171414,85.320688,50.977550,n.a.,n.a.
2025-May-26,16:00,07 04 35.56,+11 08 30.9,37.263,25.240,16.8447637195450,29.3689569,42.1495,2.4227,0.1173545,85.377460,50.865568,n.a.,n.a.
2025-May-26,20:00,07 04 37.47,+11 08 33.2,37.263,25.240,16.8475877743656,29.3097789,42.0036,2.4158,0.1175668,85.433996,50.753552,n.a.,n.a.
2025-May-27,00:00,07 04 39.39,+11 08 35.5,37.264,25.241,16.8504061261971,29.2504593,41.8578,2.4089,0.1177781,85.490296,50.641502,n.a.,n.a.
2025-May-27,04:00,07 04 41.30,+11 08 37.8,37.265,25.241,16.8532187614795,29.1909995,41.7121,2.4020,0.1179887,85.546361,50.529420,n.a.,n.a.
2025-May-27,08:00,07 04 43.22,+11 08 40.1,37.266,25.241,16.8560256667816,29.1314009,41.5665,2.3951,0.1181983,85.602194,50.417308,n.a.,n.a.
2025-May-27,12:00,07 04 45.14,+11 08 42.3,37.267,25.242,16.8588268288050,29.0716648,41.4209,2.3882,0.1184071,85.657795,50.305166,n.a.,n.a.
2025-May-27,16:00,07 04 47.07,+11 08 44.5,37.268,25.242,16.8616222343870,29.0117926,41.2753,2.3812,0.1186150,85.713165,50.192995,n.a.,n.a.
2025-May-27,20:00,07 04 49.00,+11 08 46.7,37.269,25.242,16.8644118705025,28.9517859,41.1298,2.3742,0.1188221,85.768305,50.080798,n.a.,n.a.
